7.96281412189,3.9231050413
7.98785000753,3.94206103671
7.90334719942,3.88560842984
7.92649416641,3.90023393249
7.96259933316,3.92002593242
7.94762026955,3.71812132089
8.08426588173,3.85375932358
7.95130190212,3.80771800985
7.93021908237,3.83089320603
7.96588444858,3.91477226326
7.04793281606,1.75930488205
6.1038429591,0.762107001876
6.29038579815,1.42406251278
6.16388727327,1.39735363871
7.33612708445,1.1236097364
6.53301319988,1.61424925458
6.04988575068,0.455554808773
6.65754267121,1.81181074125
5.83176388491,1.69579483769
6.14644750791,1.20839434203
